date,02T,03T,05T,10T,11T,12T,50T,52T,53T,54T,59T,61T
23/4/2024,29.6,29.4,29.4,24.1,28.7,24.9,31.1,30.1,24.1,36.3,24.1,21.9
24/4/2024,20.6,20.5,21.3,15.7,18.1,16.8,22.8,20,17.6,29,15.9,16.7
25/4/2024,14.6,15.7,15.8,11.4,14.4,11.7,17.7,16.2,12.7,25.5,10.3,14.2
26/4/2024,18,17.5,19.1,12.9,15.1,12.6,19.8,17.3,15.3,25.1,14.3,15.8
27/4/2024,20.2,21.6,22.1,17.9,20.6,16.2,22.9,21.2,20.1,40,14.5,18.1
28/4/2024,15.4,17.7,15.7,10.1,12.2,11.4,17.3,15.9,13.5,31.6,11.3,14.8
29/4/2024,13.4,16.6,15.3,10,14.5,11.3,17.7,15.1,12.7,20.2,10.7,14.3
30/4/2024,32,34.8,29,24.9,33.4,25.8,33.5,32.9,28.8,37.6,28,24.7
1/5/2024,43.3,45.6,41.1,38.1,46.4,35.6,42.9,43.3,37.6,47.5,38.9,33.1
2/5/2024,39.7,42.2,39,34.6,42.4,32,40.2,39.9,34.3,49.6,35.1,32.7
3/5/2024,35.1,38.5,34.1,27.4,38.4,28.3,35.7,35,30.2,45,29.6,24.6
4/5/2024,32.1,36.7,33,28.7,34.7,25.4,34,32.8,29.5,42.1,27.9,24.8
5/5/2024,40.7,42.8,39.5,37.7,44,32.2,41.9,39.8,37.5,50.5,33.5,33.7
6/5/2024,37.6,41.3,37.3,32.2,39.4,30.7,38.5,38.9,32.7,46.3,32.8,31.5
7/5/2024,23.4,26,24.9,17,21.7,17.9,25.4,25.6,20.4,31.1,16.4,18.3
8/5/2024,21.7,27.1,27.1,21,25.2,18.8,25.7,22.9,21.5,33.6,14.3,20.3
9/5/2024,18.8,23.3,19.4,21.3,22.4,17.6,23.8,19.5,21.7,30.1,14.8,19.8
10/5/2024,17.5,20.9,20.1,13.5,20.2,15,19,18.1,16,28.2,14,16.3
11/5/2024,19.6,20.4,22.2,18.9,16.4,15.4,22.6,20.4,17.6,34.2,14.8,17.8
12/5/2024,30.2,31.1,31.2,27.3,26,21.5,29.8,30.5,29.3,40.4,21.1,22.8
13/5/2024,20.6,22.4,20.5,15,15.9,13,21.8,19.9,17.5,26.6,14,16.8
14/5/2024,27,28,25.8,20.1,17.6,18,26.3,25.1,23.3,27.9,16,19.6
15/5/2024,40.6,39.4,32.3,30.6,29.7,26.9,37.7,40.7,38,39.7,27.9,27.2
16/5/2024,22.1,21.8,22.8,22.5,20,19.6,24.7,22.4,22.3,39.4,17,19.9
17/5/2024,17.5,18.2,14.7,12.4,15,13.4,18.4,16.9,13.5,28,10.7,15.7
18/5/2024,19.1,17.4,16.1,14.5,13.4,13.2,17.9,17,13.3,30.6,11.6,15.4
19/5/2024,18.8,15.6,14.7,11.4,13.1,10.2,16.6,16,11.5,25.1,10.7,13.5
20/5/2024,18.3,17.8,14,12.1,13.4,10.8,19.7,16.1,14.4,27.1,10.2,15.1
21/5/2024,17.6,16.2,14.3,11.1,11.3,10.1,16.6,15.7,12.9,24.2,10.1,13.5
22/5/2024,16.5,16.8,12.9,8.8,11,8.3,16.1,14.6,10.6,23.9,9.2,13.5
23/5/2024,15.4,15.9,11.2,8.8,8.6,7.7,15.3,13.3,9.8,23.7,7.4,13.2
24/5/2024,14.3,16,11,6.6,7.7,8.1,14.3,14.1,7.8,25.7,5.8,12.8
25/5/2024,13.2,14.4,11.3,8,9.6,7.5,14.3,13.3,7.5,23.7,6.2,12.9
26/5/2024,13.5,12.6,10.7,7.8,7.9,6.9,12.7,10.8,7.6,19.7,5.2,11.3
27/5/2024,15.2,15.5,11.9,9.9,11.5,8.1,16.6,14.9,10.5,20.1,7.1,13.6
28/5/2024,18.7,18.7,15.1,10.5,12.4,9.9,16.9,17.4,11.9,21.7,9.2,13
29/5/2024,20.8,18.9,15.4,10.2,15.8,10.5,18.8,18.3,14.1,18.3,11.1,14
30/5/2024,18.9,18.5,16,11.7,13,11.1,19.2,17.2,,22.8,9.3,14.3
31/5/2024,14.9,14.1,13.7,8.3,9.2,8.7,16.3,15,10.2,17.6,6.6,12.4
1/6/2024,11.3,11.5,11.1,6.8,8,7.8,9.9,10.4,7.5,15,4.1,10.7
2/6/2024,12.8,13.5,10,6.5,7.7,6.2,9.7,10.8,7,13.3,5.8,10
3/6/2024,17,16.2,13.4,9.5,11.5,9.3,13.3,15.7,9.8,15.8,8.2,12.1
4/6/2024,19.8,20.1,18.5,13.5,14.7,13.4,17,17.9,14.4,20,12.4,14.8
5/6/2024,17.9,17.6,15.7,10.3,11.8,10.8,16,17.1,12.2,17.2,10,13.8
6/6/2024,15.2,14.5,14.1,9.3,9.2,10.3,15,15,10.8,18,7.4,13
7/6/2024,17,17.9,17.5,11.7,12.2,11.2,17.3,16.3,13.6,17.2,10,14.1
8/6/2024,21.2,20.2,16.4,11.7,14.4,12.7,18.4,20.3,14.3,19.2,10.8,14.4
9/6/2024,14.6,14,12,7.5,8.9,7.6,12.9,13.9,9.4,14.7,5,11.6
10/6/2024,11.7,12.3,9.8,6.5,5.8,6.2,12.2,11.1,6.2,13.7,5,9.9
11/6/2024,13.6,13.7,11.1,7.2,9.6,8.7,12.4,12.6,8.4,13.5,6.5,11.2
12/6/2024,14.1,14.2,12.1,10.5,9.3,9.2,13,14,9.8,16.7,7.1,11.5
13/6/2024,19.5,19,17.8,13.3,13.8,15,19.8,19,14.4,22.7,10.9,15
14/6/2024,18.5,18.8,15.7,10.9,13.3,12.7,17.4,18.4,12.3,24.7,10,13.7
15/6/2024,19.8,19.7,15.5,12.2,13.9,12.3,18.9,19.1,13.6,27.1,11.3,15.3
16/6/2024,17.8,17.2,13,9.6,11.4,11.4,16.7,17,11,24.1,10,14
17/6/2024,18.3,17.2,15,10.5,12.5,11.3,17.2,17.4,13,20.7,8.4,14.2
18/6/2024,20.4,19.9,17.4,12.3,12.5,12.2,18.5,19.9,14.4,21.9,11.2,14.4
19/6/2024,18.8,18.6,18.1,11.7,13.3,11.2,18.4,18.3,13.2,26.2,10.6,14.5
20/6/2024,17.2,16.6,14.9,10.6,10.5,8.5,15.1,16.5,11,20.8,8.1,13.3
21/6/2024,15.5,15.4,,7.8,9.8,8.5,14.6,15.3,10.3,19.8,6.2,12.6
22/6/2024,13.6,13.3,8.7,7.4,9.1,6.9,13.7,12.8,9.4,20.2,6.1,11.3
23/6/2024,14.3,13.9,7.5,7.8,9.6,7.3,12.9,13.6,9.5,17,6.3,10.7
24/6/2024,15.7,14.1,7.2,8,10.3,8.8,14.7,14.8,11.2,18.9,6.5,12.9
25/6/2024,12.9,12.6,9.9,8.2,8.9,7.2,12.8,12.5,8.3,18.9,5.9,11.6
26/6/2024,15.9,15.5,14.8,11.2,9.9,8.6,17.7,14.5,12.5,26.6,5.6,13.9
27/6/2024,20.6,18.7,17.1,12.9,14.1,14,20.5,18.3,15,31.8,11.7,14.9
28/6/2024,16.7,16.8,16.1,10.3,12.4,10.3,15.8,16.5,11.5,24.1,8.4,13.8
29/6/2024,14.7,14.7,14.1,9,9.3,9.5,14.4,14.4,11.3,27.1,6.6,13.4
30/6/2024,16.6,15.9,13.1,9.4,11.7,9.3,14.6,16,12.5,26.2,6.4,12.7
